i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
i= 1 	idx= 2
i= 0 	idx= 2
